"id","data_format","cases","access","file_name","submitter_id","data_category","type","file_size","created_datetime","md5sum","updated_datetime","file_id","data_type","state","experimental_strategy","version","data_release","project","analysis_id","analysis_state","analysis_submitter_id","analysis_workflow_link","analysis_workflow_type","analysis_workflow_version","sample_type","is_ffpe","cases.submitter_id","sample.submitter_id"
"4a59ec96-f82d-48cc-bad3-5bc330e56325","TSV","CPT0199830009","open","bc8dc68b-f754-45d6-b9a2-6e679a11a030.rna_seq.augmented_star_gene_counts.tsv","bd884505-d999-42f5-be9b-4e2b106bacfb","Transcriptome Profiling","gene_expression",4229271,"2022-01-06T08:47:28.503266-06:00","a0986df7e2e0129bc59d6709f94ec94b","2022-02-03T00:28:53.633929-06:00","4a59ec96-f82d-48cc-bad3-5bc330e56325","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","6b2af529-6646-4e0e-a260-b8a63d6f4dc3","released","bc8dc68b-f754-45d6-b9a2-6e679a11a030_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Solid Tissue Normal",NA,"C3L-01237","C3L-01237-06"
"f590b1ab-51c7-4ed1-9405-9ae12576375d","TSV","CPT0222400011","open","e4c0db3d-1759-4db9-939f-f69fc274d161.rna_seq.augmented_star_gene_counts.tsv","37ed1710-6c5e-42b4-a738-9029b1557be3","Transcriptome Profiling","gene_expression",4198625,"2022-04-21T08:58:59.804894-05:00","e18cc38501fb105ab4cefd72b399763e","2022-07-11T13:34:28.658587-05:00","f590b1ab-51c7-4ed1-9405-9ae12576375d","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","036d665f-d654-4f18-ad05-cd62ab52823f","released","e4c0db3d-1759-4db9-939f-f69fc274d161_star_-_counts","quay.io/ncigdc","STAR - Counts","61fd5ef8ab410a784da2e89eca063ca3c66998ec","Primary Tumor",NA,"C3N-03889","C3N-03889-12"
"07a9f4e3-baca-46c7-aaaa-174b54683883","TSV","CPT0194250013","open","e639308c-2adb-4a18-9cf8-a3df9b0fb0d7.rna_seq.augmented_star_gene_counts.tsv","d36dd529-9d35-435c-a326-37a0e8f0988c","Transcriptome Profiling","gene_expression",4228212,"2022-01-06T09:15:07.328982-06:00","0a15da92728633b2a4a3ff23f391a059","2022-02-03T00:28:43.459357-06:00","07a9f4e3-baca-46c7-aaaa-174b54683883","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","c5019f65-e7bf-4e2e-896e-f86504a395ff","released","e639308c-2adb-4a18-9cf8-a3df9b0fb0d7_star_-_counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"C3N-03488","C3N-03488-03"
"a3f6358e-ccdd-40be-b000-be3c72f3fb2f","TSV","CPT0222380009","open","52722565-916f-4657-bf0a-827c8935bdd8.rna_seq.augmented_star_gene_counts.tsv","5d54b10e-3798-4c7e-a2f5-7709fea14c10","Transcriptome Profiling","gene_expression",4240879,"2022-01-06T08:48:48.493782-06:00","e45f7bca9dfed676ce0baaf2958b7eb6","2022-02-03T00:27:24.963569-06:00","a3f6358e-ccdd-40be-b000-be3c72f3fb2f","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","5bbc66bb-7254-489d-9a87-25339631b720","released","52722565-916f-4657-bf0a-827c8935bdd8_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Solid Tissue Normal",NA,"C3N-03889","C3N-03889-06"
"332622c4-4ef3-4e8d-809c-2388f7eaf9ce","TSV","CPT0088060007;CPT0088060007","open","d2cba871-5d89-474b-9adb-dbdb83a5b85f.rna_seq.augmented_star_gene_counts.tsv","be749a71-8d6d-42aa-bed1-89680bf81e76","Transcriptome Profiling","gene_expression",4230383,"2022-01-06T09:31:57.968537-06:00","6e73966c674b10fe0be9f9fee5246495","2022-02-03T00:27:30.151388-06:00","332622c4-4ef3-4e8d-809c-2388f7eaf9ce","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","d7bc0130-11b0-4b31-b3c1-ffcb607bc871","released","d2cba871-5d89-474b-9adb-dbdb83a5b85f_star_-_counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor;Primary Tumor",NA,"C3N-01338","C3N-01338-02;C3N-01338-01"
"147bc8eb-2208-4a2d-ba3e-0ecdf62d47e4","TSV","CPT0186140006","open","f3b928f1-fe62-4790-ba3f-2c866f045aeb.rna_seq.augmented_star_gene_counts.tsv","d7d97139-43b0-42fb-b09f-02ecaeaf0b90","Transcriptome Profiling","gene_expression",4233848,"2022-01-06T09:36:55.462541-06:00","df5811def1a433a18ffc8462488092c7","2022-02-03T00:28:54.174012-06:00","147bc8eb-2208-4a2d-ba3e-0ecdf62d47e4","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","7ef69c5c-dad0-4874-869d-5cd69618afde","released","f3b928f1-fe62-4790-ba3f-2c866f045aeb_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Solid Tissue Normal",NA,"C3N-02288","C3N-02288-09"
"1a10d8c1-7956-4975-a843-5f8fb39f9972","TSV","CPT0088080009","open","4599fd14-5873-418e-8997-452f2942faf4.rna_seq.augmented_star_gene_counts.tsv","80416aee-2219-491f-af9c-31a43a94005a","Transcriptome Profiling","gene_expression",4226141,"2022-01-06T09:34:36.599077-06:00","82ce1d07ba929142c97d4b3068b8d83f","2022-02-03T00:27:06.790296-06:00","1a10d8c1-7956-4975-a843-5f8fb39f9972","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","7a2e0ddf-edc4-4951-a3d5-b787f6525c9b","released","4599fd14-5873-418e-8997-452f2942faf4_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Solid Tissue Normal",NA,"C3N-01338","C3N-01338-05"
"612fb672-f06e-4cb2-a306-958b161406fb","TSV","CPT0208920010","open","eda9eff4-53cc-4605-9443-c9cbccfc0efb.rna_seq.augmented_star_gene_counts.tsv","5d692569-2dd6-4211-aee9-496b08f81187","Transcriptome Profiling","gene_expression",4241751,"2022-04-04T19:28:01.413094-05:00","edf43bcf22ceb57e4550deca090f17ad","2022-07-11T14:58:02.474766-05:00","612fb672-f06e-4cb2-a306-958b161406fb","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","c07f33b0-6112-42c4-9a3b-f70409f6030b","released","eda9eff4-53cc-4605-9443-c9cbccfc0efb_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Solid Tissue Normal",NA,"C3N-03063","C3N-03063-03"
"f0865c5c-196a-4ae6-b01a-e19decfb1ae0","TSV","CPT0085920009","open","ad7b40d9-56f6-4fd6-ac42-a2de587ddd61.rna_seq.augmented_star_gene_counts.tsv","1702d9d7-fdc0-4815-80c0-e1c142a87d27","Transcriptome Profiling","gene_expression",4236215,"2022-04-21T07:42:58.227090-05:00","bf2ce2751649290ff517f5ca4b414ca1","2022-07-11T15:03:38.939644-05:00","f0865c5c-196a-4ae6-b01a-e19decfb1ae0","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","88000623-e835-47fe-bc63-bde19c2d62be","released","ad7b40d9-56f6-4fd6-ac42-a2de587ddd61_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Solid Tissue Normal",NA,"C3L-01462","C3L-01462-02"
"fec22982-c32a-44bd-a1bb-0a377ed028e7","TSV","CPT0237200010;CPT0237200010","open","bcf1e872-480a-4f7e-80d5-a20ac6b47a62.rna_seq.augmented_star_gene_counts.tsv","8efc3eb7-a559-43ad-8b41-bfd5c505f145","Transcriptome Profiling","gene_expression",4230987,"2022-01-06T09:43:55.091357-06:00","2c16eb2af32455a1d5302f12d54cf718","2022-02-03T00:28:20.955786-06:00","fec22982-c32a-44bd-a1bb-0a377ed028e7","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","815d249e-7db5-4b7e-a3f6-3ec0252a5376","released","bcf1e872-480a-4f7e-80d5-a20ac6b47a62_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor;Primary Tumor",NA,"C3N-03851","C3N-03851-01;C3N-03851-04"
"4cb589b5-20be-46ea-b781-509b3a0b0def","TSV","CPT0315090011","open","27b987fe-03e5-4562-858b-dcc6fb21da5e.rna_seq.augmented_star_gene_counts.tsv","7fd6173e-5b6a-4616-8863-c2ef0e1dfe0e","Transcriptome Profiling","gene_expression",4221295,"2022-04-21T08:51:44.162166-05:00","b1d73d19248e60157bde5fd469fe599e","2022-07-11T13:39:07.214315-05:00","4cb589b5-20be-46ea-b781-509b3a0b0def","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","91b4aaf9-ec98-4ae7-b0fc-7164582abdfb","released","27b987fe-03e5-4562-858b-dcc6fb21da5e_star_-_counts","quay.io/ncigdc","STAR - Counts","61fd5ef8ab410a784da2e89eca063ca3c66998ec","Primary Tumor",NA,"C3N-02279","C3N-02279-11"
"bef2ea8c-9c58-4ed9-a831-df3004f7f640","TSV","CPT0353110001","open","654ac333-fe7a-4ee9-9f5e-af865f31b0d8.rna_seq.augmented_star_gene_counts.tsv","c52ff7e5-92de-4a7e-859c-f889d053c417","Transcriptome Profiling","gene_expression",4200825,"2022-04-21T08:51:42.596733-05:00","2dc123e3f07a2c9b7e5ac8ef139adb07","2023-02-21T16:02:58.577181-06:00","bef2ea8c-9c58-4ed9-a831-df3004f7f640","Gene Expression Quantification","released","RNA-Seq","1","37.0","CPTAC-3","e4777bdc-a619-4578-a38e-ec9e755df78a","released","654ac333-fe7a-4ee9-9f5e-af865f31b0d8_star_-_counts","quay.io/ncigdc","STAR - Counts","61fd5ef8ab410a784da2e89eca063ca3c66998ec","Primary Tumor",NA,"C3N-02635","C3N-02635-11"
"e0c9ebd1-0ada-4944-900a-4044c019ac0b","TSV","CPT0130440010;CPT0130440010","open","78c7671c-ee86-40bc-93ac-c28812fbb713.rna_seq.augmented_star_gene_counts.tsv","bf4fce47-4a57-4b93-bef5-b97c8514dae2","Transcriptome Profiling","gene_expression",4231803,"2022-01-06T09:26:46.684973-06:00","51eda20049c432cce1a9a349cfc9a2a7","2022-02-03T00:28:04.220756-06:00","e0c9ebd1-0ada-4944-900a-4044c019ac0b","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","7ca683d4-f5a0-4116-a94e-fc31642b304b","released","78c7671c-ee86-40bc-93ac-c28812fbb713_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Solid Tissue Normal;Solid Tissue Normal",NA,"C3L-00445","C3L-00445-06;C3L-00445-04"
"a390b5dd-5938-4ece-b15a-d37f00cdb8f2","TSV","CPT0024810006","open","8efa1233-2c93-4d81-a268-7972bb5e5a35.rna_seq.augmented_star_gene_counts.tsv","d4d871ed-f8bc-4523-af75-89630ebe0c37","Transcriptome Profiling","gene_expression",4246426,"2022-01-06T09:26:43.854477-06:00","1249640828b58b5b5ca99d33ecb03139","2022-02-03T00:27:33.186301-06:00","a390b5dd-5938-4ece-b15a-d37f00cdb8f2","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","f55fe699-b45b-4e02-a556-ef009f7dae5b","released","8efa1233-2c93-4d81-a268-7972bb5e5a35_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3N-00846","C3N-00846-02"
"b3a940ea-3945-42e7-a35b-6992b2ac4ad3","TSV","CPT0350250001","open","c1103532-32fe-44dd-aa67-2d2d0c48a283.rna_seq.augmented_star_gene_counts.tsv","1deebdbb-48e8-4488-8bcd-2c3d16f028ba","Transcriptome Profiling","gene_expression",4238531,"2022-04-21T09:00:21.752340-05:00","6aa0c52baa805aae9fe5bca0addccb74","2023-02-21T16:02:58.577181-06:00","b3a940ea-3945-42e7-a35b-6992b2ac4ad3","Gene Expression Quantification","released","RNA-Seq","1","37.0","CPTAC-3","b3d63f88-b2a8-405c-9c9f-59ff6b97a635","released","c1103532-32fe-44dd-aa67-2d2d0c48a283_star_-_counts","quay.io/ncigdc","STAR - Counts","61fd5ef8ab410a784da2e89eca063ca3c66998ec","Primary Tumor",NA,"C3L-02602","C3L-02602-13"
"f3dba94b-a061-492e-bab1-4979ea151123","TSV","CPT0113910006","open","ca9760b9-27aa-435f-bd6f-2d474fb9e8ac.rna_seq.augmented_star_gene_counts.tsv","86c32221-c4e0-471d-954c-3c3c97454300","Transcriptome Profiling","gene_expression",4234425,"2022-04-04T18:32:11.018035-05:00","c66fe0f76a5eb4f6a6a0b3b3dba9c511","2023-02-21T16:02:58.577181-06:00","f3dba94b-a061-492e-bab1-4979ea151123","Gene Expression Quantification","released","RNA-Seq","1","37.0","CPTAC-3","cd439872-244c-43aa-82c2-2de6b4808b74","released","ca9760b9-27aa-435f-bd6f-2d474fb9e8ac_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3L-02602","C3L-02602-02"
"214fc25f-b22e-4f45-a313-af4d54bd8219","TSV","CPT0209640011;CPT0209640011","open","271af2f6-64bb-46e9-a3f8-5c1b8e268bdd.rna_seq.augmented_star_gene_counts.tsv","6a262473-8e7f-4021-9d4d-ab319b3e7f83","Transcriptome Profiling","gene_expression",4225171,"2022-01-06T09:43:44.539469-06:00","0744c0df1f3389e5cd9107b006b300cf","2022-02-03T00:28:30.797008-06:00","214fc25f-b22e-4f45-a313-af4d54bd8219","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","62741204-959d-4f24-a1eb-4db34401fee1","released","271af2f6-64bb-46e9-a3f8-5c1b8e268bdd_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor;Primary Tumor",NA,"C3N-03211","C3N-03211-02;C3N-03211-01"
"3e75759e-9e29-4904-b02e-30fef3bf106a","TSV","CPT0231560009","open","8bb7f15f-babf-4d3a-abc6-c858efb80e36.rna_seq.augmented_star_gene_counts.tsv","cd3b58e6-3520-4a04-b80b-69c393527dbc","Transcriptome Profiling","gene_expression",4234048,"2022-04-04T18:57:07.016343-05:00","2c491cd466cc954bc60ba2df216125c4","2022-07-11T15:11:55.194777-05:00","3e75759e-9e29-4904-b02e-30fef3bf106a","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","363b9358-b6ac-4f11-b8f6-2147e61e8ab7","released","8bb7f15f-babf-4d3a-abc6-c858efb80e36_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3L-04031","C3L-04031-05"
"1f7fa426-cb9c-4fde-95fd-6096156034a2","TSV","CPT0075560009","open","f3897613-9474-4694-97da-6f67fea325cd.rna_seq.augmented_star_gene_counts.tsv","205672d0-8c28-44c3-900b-844b117c20ac","Transcriptome Profiling","gene_expression",4233676,"2022-01-06T09:04:41.167325-06:00","9627f4632bd32dd051664584495419bd","2022-02-03T00:27:27.189935-06:00","1f7fa426-cb9c-4fde-95fd-6096156034a2","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","841d4f4c-2b33-4e23-9573-941e2fd38dc0","released","f3897613-9474-4694-97da-6f67fea325cd_star_-_counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"C3N-01214","C3N-01214-03"
"16668f86-584c-488b-8f00-f213bbaa2f9a","TSV","CPT0186410009","open","47a435f2-662d-48be-a538-fef00ed3b3d6.rna_seq.augmented_star_gene_counts.tsv","de713aa2-0556-4712-924f-43896317178d","Transcriptome Profiling","gene_expression",4240253,"2022-04-04T18:51:43.392887-05:00","984eee48efa3e4a2125a774a7fc147b6","2022-07-11T15:00:44.132843-05:00","16668f86-584c-488b-8f00-f213bbaa2f9a","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","68aeaf6f-2e65-4594-8508-66ac7134630e","released","47a435f2-662d-48be-a538-fef00ed3b3d6_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Solid Tissue Normal",NA,"C3L-00165","C3L-00165-06"
"cacccf03-d9f8-47ff-b7c8-101b1407d0bf","TSV","CPT0109720007;CPT0109720007","open","380ab276-b140-4d81-abde-4cdf7fbe1971.rna_seq.augmented_star_gene_counts.tsv","b6bb6e93-223a-4dd8-bd4c-ea3c8896efe4","Transcriptome Profiling","gene_expression",4239373,"2022-01-06T09:03:39.503612-06:00","a0a087cf21432be32755b71ca49bdfaa","2022-02-03T00:27:32.858357-06:00","cacccf03-d9f8-47ff-b7c8-101b1407d0bf","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","9d1fc0f1-511d-4593-b1e7-bea282eb4949","released","380ab276-b140-4d81-abde-4cdf7fbe1971_star_-_counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor;Primary Tumor",NA,"C3N-02002","C3N-02002-02;C3N-02002-03"
"5d956df8-ae3c-48b6-9ae6-38f425b0a449","TSV","CPT0158390006","open","c85e370b-5787-4832-8dff-5138a2052300.rna_seq.augmented_star_gene_counts.tsv","a64ea8b8-ddc2-4fd1-bf91-bc28b7d7e0cb","Transcriptome Profiling","gene_expression",4234921,"2022-04-04T19:01:56.064526-05:00","8e241432fec235907dd894c1c15ca691","2022-07-11T14:55:16.246314-05:00","5d956df8-ae3c-48b6-9ae6-38f425b0a449","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","2fe2a81f-1de9-4b9d-bde5-08639fb1f95d","released","c85e370b-5787-4832-8dff-5138a2052300_star_-_counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"C3N-02811","C3N-02811-02"
"a546437c-4839-4853-93c6-f0f106f1cb93","TSV","CPT0000630009","open","a7d61b74-94fc-49c0-845f-7cb51b43e274.rna_seq.augmented_star_gene_counts.tsv","6a0eb8be-18bc-4cd3-84a9-99246a468f82","Transcriptome Profiling","gene_expression",4248827,"2022-01-06T09:02:07.694782-06:00","86378f522b670bda870f39bfb1ed2474","2022-02-03T00:28:38.916526-06:00","a546437c-4839-4853-93c6-f0f106f1cb93","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","59a4db3a-3c75-4583-82b8-9a19c823a940","released","a7d61b74-94fc-49c0-845f-7cb51b43e274_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3L-00103","C3L-00103-01"
"135d0c7c-db1e-46ae-9bd9-be98a01f70ee","TSV","CPT0188140009","open","9c8748ce-b7ca-4c56-8975-de2657355531.rna_seq.augmented_star_gene_counts.tsv","29f47a29-c564-4745-8c9d-9b0ddf950811","Transcriptome Profiling","gene_expression",4227957,"2022-04-04T19:30:45.181188-05:00","d1621ba0159eaffaaeb68f694c45a43c","2022-07-11T14:51:39.578273-05:00","135d0c7c-db1e-46ae-9bd9-be98a01f70ee","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","86506af7-1cc4-4cf9-97ab-0bba278d8e20","released","9c8748ce-b7ca-4c56-8975-de2657355531_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3N-02262","C3N-02262-02"
"cd845b45-a675-4e48-a754-4f93a89923b5","TSV","CPT0276010009","open","e1fa9d07-ccd9-467b-9bbc-440eb84d3e2a.rna_seq.augmented_star_gene_counts.tsv","c356b06a-3333-4c9f-950c-d893ff147f6b","Transcriptome Profiling","gene_expression",4232467,"2022-01-06T09:55:41.649250-06:00","dafe8c2bc33da9395a982d3de196c97f","2022-02-03T00:27:01.205312-06:00","cd845b45-a675-4e48-a754-4f93a89923b5","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","f16d41b8-a8bd-44e8-82eb-31ea4c19ee20","released","e1fa9d07-ccd9-467b-9bbc-440eb84d3e2a_star_-_counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"C3L-03395","C3L-03395-02"
"2eb87ccf-82e9-4918-b2e1-b4b75d993703","TSV","CPT0117230009","open","414d2f5e-aba8-46ff-89db-a8399e6cb807.rna_seq.augmented_star_gene_counts.tsv","7e646910-800e-489d-9a2b-7908fdda457d","Transcriptome Profiling","gene_expression",4234934,"2022-04-04T18:38:09.459511-05:00","7db0b5553331ae2c18bf859c8d119939","2023-02-21T16:02:58.577181-06:00","2eb87ccf-82e9-4918-b2e1-b4b75d993703","Gene Expression Quantification","released","RNA-Seq","1","37.0","CPTAC-3","afc31bf5-344f-4f52-932d-9d0c6e1fbfc3","released","414d2f5e-aba8-46ff-89db-a8399e6cb807_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3N-01873","C3N-01873-03"
"6807181b-13e7-4f4b-a7d8-9d00f113f6bc","TSV","CPT0189460009","open","517e37c3-64f8-40fa-8b6c-3c74e423ea1a.rna_seq.augmented_star_gene_counts.tsv","6e723118-9ac2-40c5-b63b-6f58613098ad","Transcriptome Profiling","gene_expression",4235514,"2022-01-06T08:59:58.876789-06:00","db04e839a23c2ccd7b1ed16c9d8bda9a","2022-02-03T00:28:03.084227-06:00","6807181b-13e7-4f4b-a7d8-9d00f113f6bc","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","82fc4eb6-0744-47e5-a10f-650f527debe2","released","517e37c3-64f8-40fa-8b6c-3c74e423ea1a_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3L-03266","C3L-03266-01"
"21f64288-f296-4822-bbdb-d4eb627bd800","TSV","CPT0075550005","open","d67d86fe-8dd3-49c4-9c22-f8e681edb97d.rna_seq.augmented_star_gene_counts.tsv","a90bc812-b9bc-4e71-af65-c28cdbbc84d9","Transcriptome Profiling","gene_expression",4234322,"2022-01-06T09:05:06.520876-06:00","247fead3c21a1ccad126c9cb06fee764","2022-02-03T00:27:28.585003-06:00","21f64288-f296-4822-bbdb-d4eb627bd800","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","dcff5df8-cf4d-4c60-b2a5-859d672aba22","released","d67d86fe-8dd3-49c4-9c22-f8e681edb97d_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor",NA,"C3N-01214","C3N-01214-02"
"fcfc18ce-56e6-4145-ada3-d1de3c891d2c","TSV","CPT0076900001","open","a3894135-870f-4d03-bf68-1d84f811f60e.rna_seq.augmented_star_gene_counts.tsv","9c1eb371-5466-432b-9dce-ca7285d31a63","Transcriptome Profiling","gene_expression",4249061,"2022-04-21T08:53:40.148414-05:00","b491856c2c758be87d043f9a23c10118","2022-07-11T13:36:39.292476-05:00","fcfc18ce-56e6-4145-ada3-d1de3c891d2c","Gene Expression Quantification","released","RNA-Seq","1","34.0 - 37.0","CPTAC-3","28a7c646-1720-4b83-bd39-6944a9d5fd84","released","a3894135-870f-4d03-bf68-1d84f811f60e_star_-_counts","quay.io/ncigdc","STAR - Counts","61fd5ef8ab410a784da2e89eca063ca3c66998ec","Primary Tumor",NA,"C3N-01520","C3N-01520-11"
"b33dd45c-8a37-42ef-b52a-fb3ccbaf23a4","TSV","CPT0202020014;CPT0202020014","open","6ffad5e2-8458-4be1-8f54-39a584967f66.rna_seq.augmented_star_gene_counts.tsv","e23d72a3-ae66-4c4a-8aad-bf6ba61f6a25","Transcriptome Profiling","gene_expression",4227442,"2022-01-06T09:52:59.013099-06:00","4c54a2c601998bb8b26055176422ef30","2022-02-03T00:26:41.583207-06:00","b33dd45c-8a37-42ef-b52a-fb3ccbaf23a4","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","61896178-3af7-4c17-9655-395494971d0f","released","6ffad5e2-8458-4be1-8f54-39a584967f66_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor;Primary Tumor",NA,"C3L-02627","C3L-02627-04;C3L-02627-05"
"26feb4a7-002a-46de-81ba-40b18afe2cfc","TSV","CPT0055100014;CPT0055100014","open","bc79f5b3-0a60-4468-a719-1a30a49bbd75.rna_seq.augmented_star_gene_counts.tsv","6a611702-8e5b-4c5b-94e3-bfdaa1e216a6","Transcriptome Profiling","gene_expression",4235235,"2022-01-06T09:18:08.696155-06:00","5d733346ae35261690382988ac1e9e3e","2022-02-03T00:28:21.982354-06:00","26feb4a7-002a-46de-81ba-40b18afe2cfc","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","3c08bfe9-7ff4-4e68-8bf4-83eeb9739d70","released","bc79f5b3-0a60-4468-a719-1a30a49bbd75_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor;Primary Tumor",NA,"C3N-00704","C3N-00704-02;C3N-00704-01"
"a392b0e4-6be5-47e7-baa9-8636c341b221","TSV","CPT0094130007;CPT0094130007","open","3fa44e58-2d9f-49c0-a11a-e427df7e70a5.rna_seq.augmented_star_gene_counts.tsv","5ede30f3-308c-41bf-89e9-fd0d6ac7af19","Transcriptome Profiling","gene_expression",4239033,"2022-01-06T09:50:45.368757-06:00","f7691a39d6896e8882fce8f7af060bcc","2022-02-03T00:27:32.742029-06:00","a392b0e4-6be5-47e7-baa9-8636c341b221","Gene Expression Quantification","released","RNA-Seq","2","32.0 - 37.0","CPTAC-3","078e1623-7bc7-44ac-8730-87f3f0fa987b","released","3fa44e58-2d9f-49c0-a11a-e427df7e70a5_star_-_counts","quay.io/ncigdc","STAR - Counts","122a0dd1445b2664b1b40b7df7b0e2240183d712","Primary Tumor;Primary Tumor",NA,"C3N-01381","C3N-01381-02;C3N-01381-01"
